Document_ID,Invoice_ID,Vendor_Name,Vendor_GSTIN,Buyer_Name,Invoice_Number,Invoice_Date,PO_Number,Taxable_Amount,CGST_Amount,SGST_Amount,IGST_Amount,Total_Amount,Confidence_Score,OCR_Status,Reconciliation_Status,Processing_Time_Min,Exception_Reason
DOC001844,INV001844,ABC Industries,25ABCDE3792F1Z3,HCL,INVNO-101844,2025-03-02,PO-5624646,380144.8,0,0,36019.98,416164.78,97.66,Partial,Matched,15,No Exception
DOC001845,INV001845,Omega Supplies,20ABCDE7513F1Z6,Infosys,INVNO-101845,2024-05-15,PO-4853011,197945.86,0,0,32946.93,230892.79,82.5,Success,Matched,9,No Exception
DOC001846,INV001846,GreenLeaf Trading,34ABCDE4109F1Z8,IBM India,INVNO-101846,2025-01-28,PO-7031196,636774.31,0,0,121593.23,758367.54,85.18,Success,Matched,2,No Exception
DOC001847,INV001847,Velocity Systems,35ABCDE1448F1Z9,Capgemini,INVNO-101847,2024-11-20,PO-2942059,57151.26,0,0,9438.66,66589.92,94.89,Success,Matched,11,No Exception
DOC001848,INV001848,Prime Supplies,36ABCDE3086F1Z3,TCS,INVNO-101848,2024-11-19,PO-8527356,25485.1,0,0,6498.66,31983.76,80.98,Success,Matched,14,No Exception
DOC001849,INV001849,Blue Ocean Pvt Ltd,30ABCDE5426F1Z8,Wipro,INVNO-101849,2024-12-21,PO-6034461,209239.02,28442.97,28442.98,0,266124.97,87.3,Failed,Matched,10,No Exception
DOC001850,INV001850,Elite Components,31ABCDE3078F1Z7,Cognizant,INVNO-101850,2025-04-09,PO-7670319,266400.99,32387.65,32387.64,0,331176.28,94.9,Partial,Matched,21,No Exception
DOC001851,INV001851,Future Tech,33ABCDE4540F1Z5,Wipro,INVNO-101851,2024-07-17,PO-9267275,374869.08,0,0,79739.21,454608.29,95.01,Success,Matched,5,No Exception
DOC001852,INV001852,Sigma Enterprises,15ABCDE8876F1Z7,IBM India,INVNO-101852,2024-01-26,PO-5675024,240882.89,18530.38,18530.37,0,277943.64,90.07,Failed,Matched,15,No Exception
DOC001853,INV001853,Pioneer Industries,35ABCDE5041F1Z1,Wipro,INVNO-101853,2024-05-22,PO-8750431,198235.46,0,0,21184.6,219420.06,88.71,Failed,Matched,9,No Exception
DOC001854,INV001854,Elite Components,18ABCDE2930F1Z7,Cognizant,INVNO-101854,2025-01-01,PO-8756850,138927.11,0,0,16416.31,155343.42,89.07,Partial,Matched,10,No Exception
DOC001855,INV001855,ABC Industries,33ABCDE8333F1Z6,IBM India,INVNO-101855,2025-09-14,PO-4468038,223271.02,0,0,19823.91,243094.93,91.69,Failed,Matched,30,No Exception
DOC001856,INV001856,Velocity Systems,30ABCDE9897F1Z1,IBM India,INVNO-101856,2024-12-26,PO-6780981,338858.75,19600.12,19600.13,0,378059,95.96,Partial,Matched,3,No Exception
DOC001857,INV001857,Neo Technologies,11ABCDE1565F1Z4,IBM India,INVNO-101857,2025-07-24,PO-9011271,151117.09,14680.35,14680.35,0,180477.79,89.21,Success,Matched,13,No Exception
DOC001858,INV001858,Elite Components,17ABCDE9973F1Z9,Infosys,INVNO-101858,2024-05-28,PO-9396202,323472.35,32332.9,32332.91,0,388138.16,81.26,Success,Matched,1,No Exception
DOC001859,INV001859,Tech Solutions,36ABCDE2578F1Z1,IBM India,INVNO-101859,2025-07-28,PO-2808172,306287.58,28645.26,28645.27,0,363578.11,80.92,Failed,Matched,27,No Exception
DOC001860,INV001860,Vertex Systems,15ABCDE9080F1Z6,Wipro,INVNO-101860,2024-01-21,PO-8666758,263981.32,19537.4,19537.41,0,303056.13,84.45,Partial,Matched,26,No Exception
DOC001861,INV001861,Vertex Systems,30ABCDE3474F1Z3,Wipro,INVNO-101861,2025-04-27,PO-9163534,83573.47,9711.93,9711.94,0,102997.34,81.44,Partial,Matched,24,No Exception
DOC001862,INV001862,Prime Supplies,29ABCDE2424F1Z4,IBM India,INVNO-101862,2024-02-20,PO-4298679,219437.98,0,0,27459.33,246897.31,84.07,Failed,Matched,30,No Exception
DOC001863,INV001863,Sunrise Traders,36ABCDE3545F1Z5,TCS,INVNO-101863,2024-03-11,PO-3055463,67091.86,5593.99,5593.99,0,78279.84,89.75,Failed,Matched,9,No Exception
DOC001864,INV001864,Velocity Systems,34ABCDE8110F1Z4,Cognizant,INVNO-101864,2024-05-04,PO-8913221,13295.67,0,0,3722.78,17018.45,95.46,Partial,Partial Match,28,PO Mismatch
DOC001865,INV001865,Elite Components,10ABCDE8931F1Z5,HCL,INVNO-101865,2024-01-30,PO-2531328,64433.65,0,0,17133.85,81567.5,98.35,Failed,Matched,18,No Exception
DOC001866,INV001866,Sunrise Traders,19ABCDE6743F1Z6,Cognizant,INVNO-101866,2025-12-08,PO-2575637,90584.55,0,0,6294.28,96878.83,98.31,Failed,Matched,17,No Exception
DOC001867,INV001867,Prime Supplies,34ABCDE8704F1Z7,IBM India,INVNO-101867,2024-04-01,PO-9437522,212140.03,13638.02,13638.03,0,239416.08,97.86,Partial,Matched,6,No Exception
DOC001868,INV001868,GreenLeaf Trading,26ABCDE6548F1Z5,IBM India,INVNO-101868,2024-06-06,PO-4291545,560116.11,50453.86,50453.86,0,661023.83,96.56,Partial,Matched,12,No Exception
DOC001869,INV001869,Sigma Enterprises,27ABCDE2173F1Z2,Wipro,INVNO-101869,2024-06-13,PO-4268169,188113.05,0,0,30378.02,218491.07,85.73,Success,Partial Match,13,PO Mismatch
DOC001870,INV001870,Elite Components,27ABCDE5963F1Z9,TCS,INVNO-101870,2024-09-26,PO-5624836,319196.81,23891.72,23891.72,0,366980.25,97.49,Partial,Matched,20,No Exception
DOC001871,INV001871,Crystal Electronics,10ABCDE8218F1Z9,TCS,INVNO-101871,2025-07-01,PO-6397838,86600.65,0,0,13649.33,100249.98,91.67,Partial,Matched,28,No Exception
DOC001872,INV001872,Blue Ocean Pvt Ltd,21ABCDE8161F1Z7,Accenture,INVNO-101872,2024-11-26,PO-9270951,297405.17,0,0,21780.94,319186.11,81.47,Partial,Matched,22,No Exception
DOC001873,INV001873,ABC Industries,24ABCDE9765F1Z4,Accenture,INVNO-101873,2024-05-04,PO-1468570,233005.68,13508.76,13508.76,0,260023.2,82.57,Partial,Matched,25,No Exception
DOC001874,INV001874,Pioneer Industries,11ABCDE8005F1Z6,Capgemini,INVNO-101874,2025-10-15,PO-8542320,192408.48,0,0,19533.82,211942.3,93.87,Partial,Matched,6,No Exception
DOC001875,INV001875,Metro Distributors,14ABCDE5895F1Z9,Accenture,INVNO-101875,2025-08-31,PO-6023046,342592.79,28948.22,28948.22,0,400489.23,83.23,Failed,Matched,9,No Exception
DOC001876,INV001876,Apex Manufacturing,23ABCDE9925F1Z8,Capgemini,INVNO-101876,2025-09-14,PO-3102392,312284.39,0,0,27543.36,339827.75,93.88,Failed,Matched,17,No Exception
DOC001877,INV001877,Sigma Enterprises,31ABCDE7897F1Z1,Cognizant,INVNO-101877,2025-05-28,PO-8989892,171346.11,0,0,25402.46,196748.57,87.02,Partial,Matched,23,No Exception
DOC001878,INV001878,Neo Technologies,10ABCDE6282F1Z1,IBM India,INVNO-101878,2024-12-11,PO-7022222,202282.44,17897.42,17897.41,0,238077.27,87.37,Partial,Matched,22,No Exception
DOC001879,INV001879,Smart Electronics,36ABCDE8783F1Z6,Accenture,INVNO-101879,2024-03-25,PO-8960272,240955.26,0,0,33083.98,274039.24,97.26,Partial,Matched,25,No Exception
DOC001880,INV001880,Metro Distributors,36ABCDE5924F1Z2,Accenture,INVNO-101880,2024-04-23,PO-8203283,281939.76,16608.17,16608.16,0,315156.09,97.07,Success,Matched,17,No Exception
DOC001881,INV001881,GreenLeaf Trading,29ABCDE1096F1Z2,Accenture,INVNO-101881,2024-04-04,PO-3051207,176794.84,0,0,10493.16,187288,84.54,Failed,Matched,6,No Exception
DOC001882,INV001882,Tech Solutions,32ABCDE4330F1Z9,Cognizant,INVNO-101882,2024-01-19,PO-7718519,411021.63,0,0,86745.2,497766.83,81.99,Failed,Matched,1,No Exception
DOC001883,INV001883,Pioneer Industries,21ABCDE6318F1Z4,Wipro,INVNO-101883,2024-05-10,PO-6322886,462522.98,0,0,60166.45,522689.43,88.25,Success,Matched,8,No Exception
DOC001884,INV001884,Sigma Enterprises,32ABCDE2332F1Z6,IBM India,INVNO-101884,2024-11-09,PO-9113747,131874.87,5468.24,5468.25,0,142811.36,84.91,Failed,Matched,22,No Exception
DOC001885,INV001885,Future Tech,37ABCDE6280F1Z4,Wipro,INVNO-101885,2024-02-07,PO-8412584,181217.19,10861.44,10861.44,0,202940.07,84.19,Failed,Matched,3,No Exception
DOC001886,INV001886,GreenLeaf Trading,28ABCDE5450F1Z7,Cognizant,INVNO-101886,2024-03-27,PO-7001609,213502.04,0,0,30282.86,243784.9,85.41,Failed,Matched,30,No Exception
DOC001887,INV001887,Prime Supplies,15ABCDE3640F1Z1,TCS,INVNO-101887,2024-07-01,PO-5031738,294547.02,0,0,50306.19,344853.21,96.94,Success,Matched,1,No Exception
DOC001888,INV001888,Tech Solutions,25ABCDE9298F1Z6,Wipro,INVNO-101888,2025-04-16,PO-6391543,117470.39,0,0,31701.29,149171.68,92.34,Success,Matched,22,No Exception
DOC001889,INV001889,Zenith Solutions,16ABCDE4976F1Z2,Accenture,INVNO-101889,2024-07-25,PO-2507549,247623.69,0,0,55284.31,302908,93.22,Partial,Matched,21,No Exception
DOC001890,INV001890,Global Traders,24ABCDE2831F1Z8,Capgemini,INVNO-101890,2025-02-13,PO-8835131,49953.26,0,0,5994.39,55947.65,99.78,Success,Matched,20,No Exception
DOC001891,INV001891,Pioneer Industries,10ABCDE3514F1Z2,TCS,INVNO-101891,2025-11-04,PO-2655001,72666.52,0,0,9933.62,82600.14,81.95,Success,Matched,16,No Exception
DOC001892,INV001892,Future Tech,25ABCDE1199F1Z1,IBM India,INVNO-101892,2024-06-20,PO-4249436,107557.79,0,0,15548.1,123105.89,99.75,Success,Matched,23,No Exception
DOC001893,INV001893,ABC Industries,19ABCDE6786F1Z2,Infosys,INVNO-101893,2024-03-08,PO-7494729,104434.4,5579.67,5579.67,0,115593.74,90.95,Failed,Matched,17,No Exception
DOC001894,INV001894,GreenLeaf Trading,15ABCDE3330F1Z5,Capgemini,INVNO-101894,2024-04-24,PO-3658397,363298.71,43188.32,43188.32,0,449675.35,98.35,Failed,Matched,4,No Exception
DOC001895,INV001895,Blue Ocean Pvt Ltd,18ABCDE2092F1Z7,Infosys,INVNO-101895,2025-09-12,PO-6384546,217604.98,19260.65,19260.65,0,256126.28,95.58,Partial,Matched,24,No Exception
DOC001896,INV001896,Global Traders,12ABCDE4087F1Z7,Cognizant,INVNO-101896,2025-04-12,PO-1879573,245574.16,0,0,34935.32,280509.48,87.2,Success,Matched,10,No Exception
DOC001897,INV001897,Future Tech,18ABCDE5088F1Z8,Capgemini,INVNO-101897,2025-01-26,PO-5715544,104445.52,0,0,21418.84,125864.36,89.23,Partial,Matched,4,No Exception
DOC001898,INV001898,ABC Industries,27ABCDE9855F1Z8,IBM India,INVNO-101898,2025-09-11,PO-9447647,14919.18,895.15,895.16,0,16709.49,85.04,Partial,Matched,28,No Exception
DOC001899,INV001899,Elite Components,28ABCDE2478F1Z4,TCS,INVNO-101899,2024-09-30,PO-9472308,159549.97,0,0,30653.91,190203.88,81.03,Failed,Matched,15,No Exception
DOC001900,INV001900,Prime Supplies,13ABCDE5091F1Z5,Capgemini,INVNO-101900,2025-04-22,PO-1556523,191040.42,0,0,21443.73,212484.15,87.52,Failed,Matched,22,No Exception
DOC001901,INV001901,Crystal Electronics,26ABCDE8163F1Z8,IBM India,INVNO-101901,2024-01-29,PO-2812629,71077.39,0,0,12303.54,83380.93,94.45,Failed,Matched,19,No Exception
DOC001902,INV001902,Future Tech,35ABCDE7577F1Z5,IBM India,INVNO-101902,2025-02-01,PO-1048041,92942.6,0,0,13295.19,106237.79,94.12,Partial,Matched,28,No Exception
DOC001903,INV001903,ABC Industries,31ABCDE9403F1Z7,HCL,INVNO-101903,2024-08-01,PO-9104358,153465.01,0,0,21963.35,175428.36,95.24,Failed,Matched,30,No Exception
DOC001904,INV001904,Apex Manufacturing,20ABCDE2302F1Z2,TCS,INVNO-101904,2025-09-21,PO-9474397,60181.82,0,0,12335.39,72517.21,91.84,Failed,Matched,10,No Exception
DOC001905,INV001905,Global Traders,31ABCDE4710F1Z6,HCL,INVNO-101905,2024-09-19,PO-5005532,336354.9,29942.81,29942.8,0,396240.51,96.98,Partial,Matched,8,No Exception
DOC001906,INV001906,Blue Ocean Pvt Ltd,29ABCDE4374F1Z3,IBM India,INVNO-101906,2024-10-31,PO-2711666,288618.78,23587.84,23587.84,0,335794.46,99.91,Partial,Matched,14,No Exception
DOC001907,INV001907,Future Tech,11ABCDE4011F1Z3,IBM India,INVNO-101907,2025-04-28,PO-2235446,170860.37,0,0,29644.08,200504.45,99.05,Partial,Matched,12,No Exception
DOC001908,INV001908,Pioneer Industries,32ABCDE1402F1Z7,TCS,INVNO-101908,2025-08-13,PO-1889883,139423.8,9744.1,9744.1,0,158912,90.77,Partial,Matched,22,No Exception
DOC001909,INV001909,Sunrise Traders,24ABCDE5012F1Z8,Wipro,INVNO-101909,2025-07-08,PO-5800071,152334.12,13230.25,13230.26,0,178794.63,87.33,Failed,Matched,10,No Exception
DOC001910,INV001910,Neo Technologies,10ABCDE5702F1Z5,Capgemini,INVNO-101910,2025-08-05,PO-4740201,229622.64,24312.14,24312.14,0,278246.92,96.74,Partial,Matched,6,No Exception
DOC001911,INV001911,Apex Manufacturing,18ABCDE2917F1Z6,Accenture,INVNO-101911,2025-09-13,PO-5630285,87601.29,0,0,19967.83,107569.12,89.66,Partial,Matched,27,No Exception
DOC001912,INV001912,Apex Manufacturing,23ABCDE4428F1Z4,Cognizant,INVNO-101912,2025-02-04,PO-8742364,238726.53,12020.67,12020.68,0,262767.88,83.87,Success,Matched,15,No Exception
DOC001913,INV001913,Apex Manufacturing,17ABCDE6806F1Z9,HCL,INVNO-101913,2024-06-18,PO-4701989,12813.43,1027.37,1027.36,0,14868.16,83.06,Partial,Matched,25,No Exception
DOC001914,INV001914,GreenLeaf Trading,11ABCDE5672F1Z4,Wipro,INVNO-101914,2025-03-29,PO-8414698,178183.76,12798.74,12798.73,0,203781.23,85.86,Failed,Matched,18,No Exception
DOC001915,INV001915,Pioneer Industries,20ABCDE7606F1Z2,Accenture,INVNO-101915,2024-03-15,PO-1724810,133074.82,0,0,22144.55,155219.37,88.69,Failed,Matched,28,No Exception
DOC001916,INV001916,Vertex Systems,36ABCDE4354F1Z4,HCL,INVNO-101916,2025-09-26,PO-4229358,134554.52,0,0,36126.83,170681.35,94.97,Success,Matched,27,No Exception
DOC001917,INV001917,Future Tech,37ABCDE5466F1Z1,IBM India,INVNO-101917,2024-03-10,PO-7773106,81776.89,0,0,22897.53,104674.42,83.5,Failed,Matched,6,No Exception
DOC001918,INV001918,Sigma Enterprises,28ABCDE9652F1Z8,Infosys,INVNO-101918,2025-02-26,PO-7781301,292478.83,15203.99,15203.99,0,322886.81,93.03,Partial,Matched,8,No Exception
DOC001919,INV001919,Vertex Systems,37ABCDE5578F1Z3,Wipro,INVNO-101919,2025-02-08,PO-3609536,132413.25,7398.5,7398.5,0,147210.25,82.75,Success,Matched,14,No Exception
DOC001920,INV001920,Velocity Systems,16ABCDE1181F1Z4,HCL,INVNO-101920,2025-09-14,PO-6740647,330492.82,25132.49,25132.48,0,380757.79,97.56,Success,Matched,20,No Exception
DOC001921,INV001921,Sigma Enterprises,21ABCDE4471F1Z7,Infosys,INVNO-101921,2024-02-13,PO-6171771,53862.04,0,0,3835.65,57697.69,84.13,Partial,Matched,26,No Exception
DOC001922,INV001922,Apex Manufacturing,29ABCDE4954F1Z1,TCS,INVNO-101922,2025-02-15,PO-5248407,343341.41,0,0,58250.81,401592.22,98.99,Partial,Matched,22,No Exception
DOC001923,INV001923,Global Traders,35ABCDE7147F1Z8,Accenture,INVNO-101923,2024-04-18,PO-5217582,237653.2,0,0,25853.49,263506.69,99.71,Partial,Matched,12,No Exception
DOC001924,INV001924,Tech Solutions,27ABCDE1507F1Z8,Cognizant,INVNO-101924,2025-07-27,PO-4610133,191077.65,0,0,25470.1,216547.75,92.77,Partial,Matched,13,No Exception
DOC001925,INV001925,Smart Electronics,26ABCDE1742F1Z7,Infosys,INVNO-101925,2025-12-14,PO-7355890,312745.61,0,0,42423.72,355169.33,92.41,Partial,Matched,23,No Exception
DOC001926,INV001926,Neo Technologies,16ABCDE8751F1Z8,IBM India,INVNO-101926,2025-03-30,PO-5843901,134944.42,11363.78,11363.79,0,157671.99,87.75,Failed,Matched,26,No Exception
DOC001927,INV001927,Metro Distributors,17ABCDE2431F1Z7,Wipro,INVNO-101927,2025-03-26,PO-8859641,87136.84,0,0,13808.31,100945.15,97.95,Failed,Matched,6,No Exception
DOC001928,INV001928,Blue Ocean Pvt Ltd,10ABCDE1373F1Z9,IBM India,INVNO-101928,2024-08-02,PO-4457780,111232.51,0,0,18894.2,130126.71,96.89,Failed,Matched,2,No Exception
DOC001929,INV001929,Elite Components,20ABCDE5816F1Z4,HCL,INVNO-101929,2024-09-01,PO-9058466,217918.82,0,0,26149.07,244067.89,88.38,Failed,Matched,24,No Exception
DOC001930,INV001930,Apex Manufacturing,12ABCDE7987F1Z1,Accenture,INVNO-101930,2024-10-01,PO-9632045,195044.44,20144.4,20144.41,0,235333.25,85.06,Failed,Matched,15,No Exception
DOC001931,INV001931,Tech Solutions,32ABCDE5369F1Z4,Wipro,INVNO-101931,2025-02-16,PO-1728398,64806.74,0,0,8649.58,73456.32,85.88,Success,Matched,17,No Exception
DOC001932,INV001932,Velocity Systems,12ABCDE2610F1Z1,Cognizant,INVNO-101932,2024-09-25,PO-1334758,231229.64,23177.17,23177.18,0,277583.99,98.55,Failed,Matched,9,No Exception
DOC001933,INV001933,Pioneer Industries,22ABCDE7433F1Z3,Wipro,INVNO-101933,2024-11-26,PO-1449708,134938.53,0,0,23983.04,158921.57,91.27,Success,Matched,30,No Exception
DOC001934,INV001934,Global Traders,33ABCDE6645F1Z7,TCS,INVNO-101934,2024-02-08,PO-5442415,78750.26,7555.95,7555.95,0,93862.16,92.76,Partial,Matched,9,No Exception
DOC001935,INV001935,Global Traders,16ABCDE9718F1Z2,Cognizant,INVNO-101935,2024-09-24,PO-8564652,122037.4,6525.1,6525.1,0,135087.6,94.28,Success,Matched,7,No Exception
DOC001936,INV001936,Neo Technologies,35ABCDE1688F1Z3,Accenture,INVNO-101936,2024-07-09,PO-1947251,525771.25,59304.11,59304.11,0,644379.47,94.68,Failed,Matched,25,No Exception
DOC001937,INV001937,Global Traders,30ABCDE3638F1Z1,Wipro,INVNO-101937,2024-01-01,PO-5777499,63012.67,0,0,5304.01,68316.68,97.28,Partial,Partial Match,1,PO Mismatch
DOC001938,INV001938,Apex Manufacturing,27ABCDE1200F1Z3,IBM India,INVNO-101938,2024-08-07,PO-9822570,402840.28,27657.18,27657.18,0,458154.64,94.3,Partial,Matched,5,No Exception
DOC001939,INV001939,Future Tech,14ABCDE9969F1Z4,Cognizant,INVNO-101939,2024-03-02,PO-6988777,242631.82,0,0,57499.75,300131.57,93.75,Success,Matched,2,No Exception
DOC001940,INV001940,Metro Distributors,14ABCDE7442F1Z3,Wipro,INVNO-101940,2024-02-16,PO-7320448,164020.72,0,0,40600,204620.72,85.34,Success,Matched,24,No Exception
DOC001941,INV001941,Omega Supplies,25ABCDE8172F1Z8,Cognizant,INVNO-101941,2025-01-26,PO-3140409,213399.62,0,0,49961.87,263361.49,82.2,Partial,Matched,15,No Exception
DOC001942,INV001942,Apex Manufacturing,32ABCDE1999F1Z2,TCS,INVNO-101942,2024-03-25,PO-6273145,19041.38,0,0,2768.3,21809.68,93,Success,Matched,17,No Exception
DOC001943,INV001943,Prime Supplies,34ABCDE3082F1Z9,Infosys,INVNO-101943,2025-03-07,PO-6926023,176054.93,8979.59,8979.59,0,194014.11,93.15,Failed,Matched,22,No Exception
DOC001944,INV001944,Sigma Enterprises,20ABCDE1381F1Z4,TCS,INVNO-101944,2025-01-08,PO-5926414,61557.09,1893.94,1893.94,0,65344.97,83.4,Success,Matched,17,No Exception
DOC001945,INV001945,Sigma Enterprises,19ABCDE9412F1Z7,Infosys,INVNO-101945,2024-07-02,PO-5741627,141417.19,17995.14,17995.14,0,177407.47,95.28,Failed,Matched,13,No Exception
DOC001946,INV001946,Metro Distributors,15ABCDE9996F1Z9,HCL,INVNO-101946,2025-07-31,PO-9179840,86222.56,0,0,15520.06,101742.62,85.33,Partial,Matched,8,No Exception
DOC001947,INV001947,Smart Electronics,34ABCDE6161F1Z8,Infosys,INVNO-101947,2024-08-22,PO-8342824,245626.78,0,0,47158.08,292784.86,81.31,Partial,Matched,14,No Exception
DOC001948,INV001948,Neo Technologies,29ABCDE7353F1Z8,HCL,INVNO-101948,2024-08-31,PO-5233705,74206.68,0,0,10179.33,84386.01,80.7,Success,Matched,21,No Exception
DOC001949,INV001949,ABC Industries,27ABCDE7480F1Z4,HCL,INVNO-101949,2025-08-03,PO-8649982,196332.38,11672.24,11672.23,0,219676.85,80.15,Success,Matched,14,No Exception
DOC001950,INV001950,Sigma Enterprises,27ABCDE3692F1Z8,Capgemini,INVNO-101950,2025-04-02,PO-6097442,208065.2,11759.58,11759.57,0,231584.35,88.49,Failed,Matched,30,No Exception
DOC001951,INV001951,GreenLeaf Trading,22ABCDE1107F1Z1,IBM India,INVNO-101951,2024-08-04,PO-2805578,225614.33,15366.39,15366.39,0,256347.11,96.24,Failed,Matched,28,No Exception
DOC001952,INV001952,Metro Distributors,34ABCDE4897F1Z7,Wipro,INVNO-101952,2024-07-07,PO-1519536,203807.9,0,0,34750.77,238558.67,91.17,Partial,Partial Match,18,PO Mismatch
DOC001953,INV001953,ABC Industries,36ABCDE2899F1Z5,HCL,INVNO-101953,2024-12-22,PO-7907056,259573.92,0,0,55905.44,315479.36,92.15,Success,Matched,7,No Exception
DOC001954,INV001954,Crystal Electronics,13ABCDE2835F1Z3,Cognizant,INVNO-101954,2024-12-20,PO-1372966,87182.86,0,0,18307.25,105490.11,93.72,Failed,Matched,21,No Exception
DOC001955,INV001955,Apex Manufacturing,11ABCDE5785F1Z2,Accenture,INVNO-101955,2025-09-18,PO-9797350,441904,0,0,40814.06,482718.06,82.13,Failed,Matched,22,No Exception
DOC001956,INV001956,Crystal Electronics,23ABCDE3594F1Z5,Cognizant,INVNO-101956,2025-09-26,PO-6622169,162870.13,7604.12,7604.13,0,178078.38,86.64,Success,Matched,11,No Exception
DOC001957,INV001957,Global Traders,29ABCDE9876F1Z6,Capgemini,INVNO-101957,2024-01-22,PO-4480225,110380.7,6861.6,6861.59,0,124103.89,84.86,Failed,Matched,27,No Exception
DOC001958,INV001958,Blue Ocean Pvt Ltd,20ABCDE1792F1Z6,IBM India,INVNO-101958,2025-08-16,PO-4199912,325928.04,0,0,35964.05,361892.09,93.67,Failed,Matched,7,No Exception
DOC001959,INV001959,Prime Supplies,26ABCDE2728F1Z8,TCS,INVNO-101959,2024-09-15,PO-7268867,227622.22,0,0,32890.33,260512.55,83.48,Failed,Matched,12,No Exception
DOC001960,INV001960,Apex Manufacturing,35ABCDE6110F1Z7,TCS,INVNO-101960,2024-10-03,PO-6797280,55565.18,2582.2,2582.19,0,60729.57,99.93,Failed,Matched,2,No Exception
DOC001961,INV001961,Pioneer Industries,35ABCDE4285F1Z5,Accenture,INVNO-101961,2024-03-02,PO-2308503,104412.39,0,0,14762.72,119175.11,83.4,Failed,Matched,26,No Exception
DOC001962,INV001962,GreenLeaf Trading,18ABCDE7565F1Z6,Cognizant,INVNO-101962,2025-10-24,PO-9580044,300062.22,19155.28,19155.27,0,338372.77,91.7,Failed,Matched,13,No Exception
DOC001963,INV001963,Metro Distributors,21ABCDE8325F1Z8,Capgemini,INVNO-101963,2024-11-22,PO-7427762,139440.11,0,0,17353.05,156793.16,85,Failed,Exception,18,Duplicate Invoice
DOC001964,INV001964,Future Tech,37ABCDE2488F1Z1,Wipro,INVNO-101964,2024-03-07,PO-1167831,118011.15,0,0,10155.78,128166.93,91.39,Success,Matched,1,No Exception
DOC001965,INV001965,Pioneer Industries,16ABCDE1244F1Z5,Accenture,INVNO-101965,2025-09-16,PO-6593877,169628.06,13602.08,13602.07,0,196832.21,95.31,Success,Matched,2,No Exception
DOC001966,INV001966,Apex Manufacturing,14ABCDE1157F1Z2,IBM India,INVNO-101966,2025-12-01,PO-1929702,74011.49,3199.3,3199.31,0,80410.1,87.18,Partial,Matched,20,No Exception
DOC001967,INV001967,Pioneer Industries,31ABCDE6551F1Z4,Cognizant,INVNO-101967,2024-08-30,PO-7212222,220318.62,18496.91,18496.91,0,257312.44,86.11,Success,Matched,24,No Exception
DOC001968,INV001968,Vertex Systems,21ABCDE3335F1Z5,Cognizant,INVNO-101968,2024-11-19,PO-6959980,129733.22,0,0,19063.35,148796.57,91.89,Partial,Matched,4,No Exception
DOC001969,INV001969,Tech Solutions,12ABCDE4375F1Z3,Capgemini,INVNO-101969,2025-11-21,PO-1159120,145716.33,0,0,7285.81,153002.14,92.16,Partial,Matched,7,No Exception
DOC001970,INV001970,Metro Distributors,22ABCDE1550F1Z8,IBM India,INVNO-101970,2025-03-23,PO-9982707,199625.15,0,0,34320.25,233945.4,89.24,Partial,Matched,30,No Exception
DOC001971,INV001971,Zenith Solutions,20ABCDE8525F1Z9,TCS,INVNO-101971,2024-08-25,PO-2525689,65507.56,0,0,3275.38,68782.94,85.48,Failed,Matched,19,No Exception
